x,y,z,N_side,N_layer,t_label,p_label,phi,eta,q,pt,d0,z0
22.144904978641215,64.14248894180082,-223.1445068390031,2,7,T92,P6229,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
25.194046577089193,73.34452148598699,-259.36984567493573,2,8,T92,P6230,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
28.231000963661458,82.55058337397818,-295.5951845108684,2,9,T92,P6231,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
31.2556975987366,91.76067988256109,-331.82052334680105,2,10,T92,P6232,1.240867941582402,-2.0288338232021546,-1,84.93157424909214,-0.004852827778339286,0.3043286501252537
-8.698995293640918,4.666587485817761,-8.711684123791036,5,1,T93,P6279,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.526237927930422,17.622049861970115,18.346137510845196,3,2,T93,P6280,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.407872414173315,27.986666318206012,39.992394818554175,3,3,T93,P6281,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.312654280345237,37.70366150736759,60.28576104453136,3,4,T93,P6282,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.232778608947587,47.42079492604195,80.57912727050852,3,5,T93,P6283,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.164377884605255,57.78586154525052,102.2253845782175,3,6,T93,P6284,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.113356649204945,68.15102828357466,123.8716418859265,3,7,T93,P6285,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.081274530644917,77.86843702957623,144.16500811190366,3,8,T93,P6286,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.064535448790672,87.58588431795079,164.45837433788083,3,9,T93,P6287,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-8.063480873005211,97.95117657468946,186.10463164558982,3,10,T93,P6288,1.5557088262111298,1.482458440602965,-1,71.90643713142171,0.0876635037205038,-0.18181921695913716
-1.0511511659416348,-9.738962405636045,10.039452579731668,8,1,T94,P6733,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
1.677044673698104,-19.686939611078753,59.985364562051096,9,2,T94,P6734,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
4.222080221795571,-29.055931881137184,106.99328172188113,9,3,T94,P6735,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
6.666573923423476,-38.137824267623955,152.53220147046648,9,4,T94,P6736,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
9.168273273941747,-47.518481028909214,199.5401186302965,9,5,T94,P6737,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
11.6479400650293,-56.90498589060333,246.54803579012656,9,6,T94,P6738,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
14.105560626153569,-66.29728710441509,293.5559529499566,9,7,T94,P6739,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
16.465369328288492,-75.40155103217751,339.09487269854196,9,8,T94,P6740,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
18.87954690903065,-84.8051125227051,386.10278985837203,9,9,T94,P6741,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
21.271638391583686,-94.21431655049564,433.110707018202,9,10,T94,P6742,-1.299682359604672,2.280956823767155,1,48.095620146592395,-0.036108503762946276,-0.34030469757608994
-8.484812727904874,5.133201973692401,-3.505059010373747,4,1,T95,P6748,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-18.330347738420922,7.383438899311057,38.80630084921476,5,2,T95,P6749,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-27.491266926818298,9.502900001832312,78.19963589090061,5,3,T95,P6750,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-36.64670041581267,11.645933685666675,117.59297093258647,5,4,T95,P6751,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-46.135384953473796,13.893137536385213,158.44531838322362,5,5,T95,P6752,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-55.61805114215036,16.16560345605325,199.2976658338608,5,6,T95,P6753,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-65.09463172584702,18.46331532716262,240.150013284498,5,7,T95,P6754,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-74.56505949172885,20.786256853145854,281.00236073513514,5,8,T95,P6755,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-84.0292672706013,23.134411558494875,321.85470818577227,5,9,T95,P6756,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
-93.14952082457563,25.422539800677242,361.2480432274582,5,10,T95,P6757,2.9208413843101626,2.13967375830893,1,42.589715620727716,-0.03138621573670897,-0.42898394052059596
6.5238817156830144,6.951373444282981,63.98938430628073,1,1,T96,P6857,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
12.059514944021904,15.300870240994852,110.9323481393868,1,2,T96,P6858,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
17.62000893665504,23.633831212635496,157.87531197249288,1,3,T96,P6859,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
23.03042664920079,31.690529510782422,203.35130818581433,1,4,T96,P6860,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
28.464027720202278,39.7316107000756,248.82730439913587,1,5,T96,P6861,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
34.09726372493315,48.01557014662018,295.7702682322419,1,6,T96,P6862,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
39.5780105200338,56.02459142637649,341.2462644455634,1,7,T96,P6863,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
45.081803057189084,64.01779322537698,386.72226065888486,1,8,T96,P6864,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
50.787349277480835,72.25211616810351,433.665224491991,1,9,T96,P6865,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
56.33800504714065,80.21284652519611,479.1412207053124,1,10,T96,P6866,0.9896278194486499,2.248907299522949,1,39.096643204396386,-0.01623331161795738,0.19980355712743814
-2.1068702224605635,-9.395198588304666,-46.02626934656878,8,1,T97,P7020,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
3.829200900959117,-19.459409250676394,-65.25449046525274,9,2,T97,P7021,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
8.566581912385457,-27.517535907751427,-80.63706736019994,9,3,T97,P7022,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
13.687216826223793,-36.253939951437545,-97.30152566305937,9,4,T97,P7023,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
18.795961015193154,-44.997302596726044,-113.9659839659188,9,5,T97,P7024,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
23.89266329736489,-53.74769020998333,-130.63044226877827,9,6,T97,P7025,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
28.977455851998172,-62.505003851260454,-147.2949005716377,9,7,T97,P7026,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
33.660435876379715,-70.594866777178,-162.67747746658486,9,8,T97,P7027,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
39.11099013916802,-80.04050849699603,-180.62381717735656,9,9,T97,P7028,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
43.77180889588097,-88.14315945739094,-196.00639407230375,9,10,T97,P7029,-1.036162293003637,-1.2729225613500585,1,86.06518169459784,-0.06596604661165384,-0.34489336675358395
-4.521850111914665,8.954242264136184,58.81726336368898,3,1,T98,P7037,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-10.767720989128113,16.470294533753915,88.76301283293985,4,2,T98,P7038,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-17.00419137348023,23.994148724230868,118.70876230219068,4,3,T98,P7039,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-22.934888168722054,31.16700840228679,147.2285237014772,4,4,T98,P7040,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-29.448748751892865,39.06533385858431,178.6002612406924,4,5,T98,P7041,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-35.36142565907736,46.25305479289014,207.1200226399789,4,6,T98,P7042,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-41.855443868294984,54.167702745196394,238.49176017919407,4,7,T98,P7043,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-47.75006364793694,61.370239665728576,267.0115215784806,4,8,T98,P7044,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-53.93012797722897,68.94049392963996,296.95727104773147,4,9,T98,P7045,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-60.1007241086358,76.51846780908235,326.90302051698234,4,10,T98,P7046,2.266043041438266,1.8385812548920302,1,90.58893286002325,-0.022574084892124535,0.2887151389443813
-6.479137676484794,-6.772001126104122,53.748704999597294,7,1,T99,P7121,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-19.432886233273013,-2.918908047931682,78.84061158048183,6,2,T99,P7122,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-29.66421951360139,0.10719851390789265,98.65001151275912,5,3,T99,P7123,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-39.21718515074205,2.9189528491530337,117.13878478288456,5,4,T99,P7124,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-48.773719609139185,5.718553544184515,135.62755805301003,5,5,T99,P7125,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-57.65083552776305,8.30726530623866,152.79570466098366,5,6,T99,P7126,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-67.214209003126,11.08341405194158,171.2844779311091,5,7,T99,P7127,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-76.09763074202223,13.650403305637775,188.45262453908273,5,8,T99,P7128,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-85.66778576183881,16.40308341833328,206.94139780920824,5,9,T99,P7129,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-95.2414344466402,19.14358807372538,225.4301710793337,5,10,T99,P7130,2.8510726066638252,1.377623117778068,-1,91.06287760847545,0.08342923571893679,0.4582494502668638
-9.925554389821322,-0.5226097791097911,-29.438044809898074,6,1,T100,P7142,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-15.78027191198681,-11.708588563199399,5.872658488737145,7,2,T100,P7143,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-20.480296676604674,-20.648847894854313,34.121221127645306,7,3,T100,P7144,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-25.19473192259344,-29.581516589968775,62.36978376655348,7,4,T100,P7145,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-29.92356539095458,-38.50657142082572,90.61834640546164,7,5,T100,P7146,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-34.6667847852504,-47.423989179507096,118.86690904436983,7,6,T100,P7147,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-39.42437777163747,-56.333746677956285,147.115471683278,7,7,T100,P7148,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-44.196331978894364,-65.23582074803335,175.36403432218617,7,8,T100,P7149,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-48.982634998455815,-74.13018824157683,203.6125969610943,7,9,T100,P7150,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-53.783274384447125,-83.01682603046744,231.8611596000025,7,10,T100,P7151,-2.0511751180865883,1.7521423066934543,1,72.8577298715395,-0.0855858345739604,-0.4356232612935216
-9.87975569170522,-0.854898901986545,13.048166682735102,6,1,T101,P7245,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-17.98817333948339,-8.687819171499381,-17.966324061851232,6,2,T101,P7246,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-25.371332756119287,-15.796347417074584,-46.1613156478388,7,3,T101,P7247,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-32.025826390924806,-22.183984966698937,-71.53680807522761,7,4,T101,P7248,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-39.4304134628935,-29.270190374618878,-99.73179966121518,7,5,T101,P7249,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-46.104161638257665,-35.637708281377115,-125.107292088604,7,6,T101,P7250,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-53.530108873192276,-42.70152626130348,-153.30228367459154,7,7,T101,P7251,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-60.22305075830104,-49.04886648565146,-178.67777610198038,7,8,T101,P7252,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-66.92506311847839,-55.38662865577851,-204.0532685293692,7,9,T101,P7253,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-74.3823650582295,-62.4173373376224,-232.2482601153568,7,10,T101,P7254,-2.371409020363175,-1.7366179603255731,1,75.02523856216165,-0.06260715993084975,0.3419441037222578
-8.308056137315072,-5.339069902059415,9.633235483508534,7,1,T102,P7271,2.9509764901159956,2.34172810277621,-1,59.83795003694238,0.06811388017757458,-0.2717959180734296
-18.97825767985007,-3.3071514498958794,65.5887329656028,6,2,T102,P7272,2.9509764901159956,2.34172810277621,-1,59.83795003694238,0.06811388017757458,-0.2717959180734296
-29.65273556837476,-1.2978190798427274,121.54423044769706,6,3,T102,P7273,2.9509764901159956,2.34172810277621,-1,59.83795003694238,0.06811388017757458,-0.2717959180734296
